model,season,metric,stage,HWN,HWF,Average,id_data
RNN16,12,r2,CV,-0.33378592872765245,-1.042871072682998,-0.6883285007053253,d7101242
LSTM16,12,r2,CV,-0.28981942564628105,-0.6880094740814175,-0.4889144498638493,d7101242
CNNRNN16,12,r2,CV,-0.15740078666972115,-0.34756253802663434,-0.25248166234817776,d7101242
CNNLSTM16,12,r2,CV,-0.4102702182682154,-1.1343126999560698,-0.7722914591121426,d7101242
MLP16,12,r2,CV,-1.0494591518446268,-1.0129827094261077,-1.0312209306353672,d7101242
Linear,1,mape,CV,1.6777485879946041,4.083034514386821,2.8803915511907126,d7101242
RF10,1,mape,CV,1.5265319114112263,1.9382925285190833,1.7324122199651548,d7101242
SVR-rbf,1,mape,CV,1.3760795053119503,2.9037773448228075,2.139928425067379,d7101242
SVR-linear,1,mape,CV,1.5670013610365998,2.9375823246073596,2.25229184282198,d7101242
XGB10,1,mape,CV,1.2676302715210908,2.419394753400724,1.8435125124609075,d7101242
RNN16,1,mape,CV,0.972035033954796,1.9751379038551435,1.4735864689049698,d7101242
LSTM16,1,mape,CV,0.9927589225653167,0.9390564132028482,0.9659076678840824,d7101242
CNNRNN16,1,mape,CV,0.9317963572511039,0.9796547834739737,0.9557255703625388,d7101242
CNNLSTM16,1,mape,CV,1.0258501544354117,2.923392366451084,1.9746212604432478,d7101242
MLP16,1,mape,CV,1.0254881589206704,1.7571394165573826,1.3913137877390265,d7101242
Linear,2,mape,CV,1.5432796579570411,1.7294805928243417,1.6363801253906916,d7101242
RF10,2,mape,CV,1.6305302552906458,2.381456558085917,2.0059934066882814,d7101242
SVR-rbf,2,mape,CV,1.489573728173036,2.1437778614176675,1.8166757947953518,d7101242
SVR-linear,2,mape,CV,1.64860587532036,1.9527132942819658,1.800659584801163,d7101242
XGB10,2,mape,CV,1.5696684801951961,1.7420629088883157,1.655865694541756,d7101242
RNN16,2,mape,CV,1.2798292311432586,1.3062469746086578,1.293038102875958,d7101242
LSTM16,2,mape,CV,1.0964719245508834,1.1997935577499408,1.148132741150412,d7101242
CNNRNN16,2,mape,CV,1.0498241480727029,1.4333292726779598,1.2415767103753312,d7101242
CNNLSTM16,2,mape,CV,1.187897168588997,1.3331994085369472,1.2605482885629722,d7101242
MLP16,2,mape,CV,1.070225989461917,1.4150707339703632,1.2426483617161401,d7101242
Linear,3,mape,CV,1.9579228800776043,2.547719408904628,2.252821144491116,d7101242
RF10,3,mape,CV,1.5449743200066017,1.6512096581944096,1.5980919891005056,d7101242
SVR-rbf,3,mape,CV,1.5582037248187757,2.6307711299054684,2.094487427362122,d7101242
SVR-linear,3,mape,CV,1.573005896266403,1.6395913455792805,1.6062986209228418,d7101242
XGB10,3,mape,CV,1.8118915808138212,2.8328081853915013,2.322349883102661,d7101242
RNN16,3,mape,CV,1.5213362370695926,1.2333351105972716,1.3773356738334321,d7101242
LSTM16,3,mape,CV,1.0744454667142056,1.317014173398744,1.1957298200564748,d7101242
CNNRNN16,3,mape,CV,1.1126004350501617,1.6159530697554696,1.3642767524028157,d7101242
CNNLSTM16,3,mape,CV,1.3245940307185247,3.8677715618729622,2.5961827962957433,d7101242
MLP16,3,mape,CV,1.2592833175342724,4.931324138020684,3.095303727777478,d7101242
Linear,4,mape,CV,1.4963439062619357,1.5172326882998663,1.506788297280901,d7101242
RF10,4,mape,CV,1.7828883301836118,1.8935642834240176,1.8382263068038147,d7101242
SVR-rbf,4,mape,CV,1.3361224547811976,1.2496300956090909,1.2928762751951441,d7101242
SVR-linear,4,mape,CV,1.4196056460244146,1.5745170565535378,1.497061351288976,d7101242
XGB10,4,mape,CV,1.5466703034692093,1.3353817321475652,1.4410260178083871,d7101242
RNN16,4,mape,CV,1.248735225679357,1.368351568552049,1.308543397115703,d7101242
LSTM16,4,mape,CV,1.5331529215668094,1.1455864253652543,1.3393696734660319,d7101242
CNNRNN16,4,mape,CV,0.9675384402182623,0.8861372601227596,0.926837850170511,d7101242
CNNLSTM16,4,mape,CV,1.0886352002975788,1.388054508952367,1.238344854624973,d7101242
MLP16,4,mape,CV,1.2003096460587908,1.3386737892914358,1.2694917176751133,d7101242
Linear,5,mape,CV,1.9051865642514876,2.040335368811413,1.9727609665314505,d7101242
RF10,5,mape,CV,1.6337567307692307,1.9878931144066023,1.8108249225879165,d7101242
SVR-rbf,5,mape,CV,0.9713382785888236,1.5414123853946982,1.256375331991761,d7101242
SVR-linear,5,mape,CV,0.9242304420009493,1.1297467894652253,1.0269886157330874,d7101242
XGB10,5,mape,CV,1.2549865880441293,1.5133908140109606,1.3841887010275449,d7101242
RNN16,5,mape,CV,1.005342378723128,0.7772719254633602,0.8913071520932441,d7101242
LSTM16,5,mape,CV,0.9275365134660275,0.9532223607780757,0.9403794371220515,d7101242
CNNRNN16,5,mape,CV,0.5883368282202481,0.8475652728929017,0.7179510505565749,d7101242
CNNLSTM16,5,mape,CV,1.1837631575936907,1.8872501008074347,1.5355066292005626,d7101242
MLP16,5,mape,CV,0.8816984582896987,1.4154682114301238,1.1485833348599113,d7101242
Linear,6,mape,CV,1.6936119320758412,3.329836624602,2.511724278338921,d7101242
RF10,6,mape,CV,1.3416313093526058,1.6971663083352362,1.519398808843921,d7101242
SVR-rbf,6,mape,CV,1.122231468574634,2.988306735533967,2.0552691020543006,d7101242
SVR-linear,6,mape,CV,1.2167641557218487,2.496280194861022,1.8565221752914354,d7101242
XGB10,6,mape,CV,1.3071097773816294,2.131226916136909,1.719168346759269,d7101242
RNN16,6,mape,CV,0.7653610663417348,0.9765594750805111,0.870960270711123,d7101242
LSTM16,6,mape,CV,0.9647180103995772,2.6435713596668644,1.8041446850332208,d7101242
CNNRNN16,6,mape,CV,0.7472419852009595,3.0431532164015276,1.8951976008012434,d7101242
CNNLSTM16,6,mape,CV,1.1995708301637842,1.9843493279294662,1.591960079046625,d7101242
MLP16,6,mape,CV,0.7206379828628426,1.809451748040789,1.2650448654518158,d7101242
Linear,7,mape,CV,2.0603301039291715,2.2634862579497326,2.1619081809394523,d7101242
RF10,7,mape,CV,1.8405680298414357,2.001204928903249,1.9208864793723424,d7101242
SVR-rbf,7,mape,CV,1.077566415209607,1.2422958333174825,1.1599311242635446,d7101242
SVR-linear,7,mape,CV,2.2289467804532452,2.4896853343732204,2.359316057413233,d7101242
XGB10,7,mape,CV,1.394518824679218,1.3702289482276255,1.3823738864534216,d7101242
RNN16,7,mape,CV,0.9902350637306963,1.1343180039581364,1.0622765338444164,d7101242
LSTM16,7,mape,CV,1.153907626779346,0.9757793798852966,1.0648435033323214,d7101242
CNNRNN16,7,mape,CV,1.104441437356726,1.2992911809280097,1.2018663091423678,d7101242
CNNLSTM16,7,mape,CV,0.9257901835890852,1.3108396550812913,1.1183149193351882,d7101242
MLP16,7,mape,CV,1.1607330664704023,1.339452881939168,1.2500929742047853,d7101242
Linear,8,mape,CV,3.1768971892999196,68411201198685.36,34205600599344.27,d7101242
RF10,8,mape,CV,4.108895692200697,77073081792490.5,38536540896247.305,d7101242
SVR-rbf,8,mape,CV,1.867903580037607,28379548990511.85,14189774495256.86,d7101242
SVR-linear,8,mape,CV,3.2914684112623895,34530641298176.605,17265320649089.95,d7101242
XGB10,8,mape,CV,3.0014793809088145,8267976545404.354,4133988272703.6777,d7101242
RNN16,8,mape,CV,1.6841359762645376,51171606315030.32,25585803157516.004,d7101242
LSTM16,8,mape,CV,2.8337121799956484,103125159089672.8,51562579544837.81,d7101242
CNNRNN16,8,mape,CV,2.554206501382093,64020658647881.66,32010329323942.105,d7101242
CNNLSTM16,8,mape,CV,1.9584887632821029,68239413199584.19,34119706599793.074,d7101242
MLP16,8,mape,CV,2.2005499771369568,19425953941327.375,9712976970664.787,d7101242
Linear,9,mape,CV,2.864961292042708,2.9196213284916412,2.892291310267175,d7101242
RF10,9,mape,CV,1.9524909055143567,1.4045735562247903,1.6785322308695734,d7101242
SVR-rbf,9,mape,CV,1.9119383863518653,2.039248032262269,1.9755932093070672,d7101242
SVR-linear,9,mape,CV,2.481097207442514,2.5526383366915035,2.516867772067009,d7101242
XGB10,9,mape,CV,1.6268392769306808,1.1412727133343545,1.3840559951325178,d7101242
RNN16,9,mape,CV,1.5397677228158415,1.462024055653162,1.500895889234502,d7101242
LSTM16,9,mape,CV,2.0575067871665085,1.911693165966765,1.9845999765666367,d7101242
CNNRNN16,9,mape,CV,1.7632564055330524,1.5688969821306649,1.6660766938318585,d7101242
CNNLSTM16,9,mape,CV,1.9110914828344898,2.0347236157559245,1.9729075492952073,d7101242
MLP16,9,mape,CV,1.6436278553719723,1.7347331385777514,1.6891804969748618,d7101242
Linear,10,mape,CV,1.5018159260373898,1.6968284228452017,1.5993221744412958,d7101242
RF10,10,mape,CV,1.4903426980913825,2.167037913024954,1.8286903055581682,d7101242
SVR-rbf,10,mape,CV,1.070202555831959,1.594490801032887,1.332346678432423,d7101242
SVR-linear,10,mape,CV,1.533072468652978,2.110705171345866,1.821888819999422,d7101242
XGB10,10,mape,CV,1.0758673776898697,1.9919314191431792,1.5338993984165246,d7101242
RNN16,10,mape,CV,0.9715213009295888,0.9820846666798683,0.9768029838047285,d7101242
LSTM16,10,mape,CV,1.0951321075150229,1.7561165304690705,1.4256243189920466,d7101242
CNNRNN16,10,mape,CV,1.114252302113675,1.5459100367859895,1.3300811694498322,d7101242
CNNLSTM16,10,mape,CV,1.1181666896123632,1.4108502931054085,1.2645084913588858,d7101242
MLP16,10,mape,CV,1.004394296835583,1.1475916805132598,1.0759929886744213,d7101242
Linear,11,mape,CV,1.8033793326886485,1.9418382368746516,1.87260878478165,d7101242
RF10,11,mape,CV,1.3824072414580653,1.514974535261233,1.448690888359649,d7101242
SVR-rbf,11,mape,CV,0.9295084260585714,0.9439996600700116,0.9367540430642916,d7101242
SVR-linear,11,mape,CV,1.3669492574412114,1.3763010860542264,1.371625171747719,d7101242
XGB10,11,mape,CV,1.1339196683348471,1.1035572836348342,1.1187384759848407,d7101242
RNN16,11,mape,CV,1.000942503470574,1.0513606438610807,1.0261515736658273,d7101242
LSTM16,11,mape,CV,1.2239397167391957,1.0663765845008693,1.1451581506200323,d7101242
CNNRNN16,11,mape,CV,1.0058859049408604,0.8996010499187536,0.9527434774298069,d7101242
CNNLSTM16,11,mape,CV,1.1278879651601397,0.9642305886040716,1.0460592768821058,d7101242
MLP16,11,mape,CV,0.9857328328218029,0.8812852857538663,0.9335090592878346,d7101242
Linear,12,mape,CV,1.61840148491424,2.1444530645454636,1.8814272747298517,d7101242
RF10,12,mape,CV,1.2761785459701345,1.123624202835191,1.1999013744026628,d7101242
SVR-rbf,12,mape,CV,1.1337070396257602,1.1697000758124694,1.1517035577191148,d7101242
SVR-linear,12,mape,CV,1.3905122782151842,2.1617778537730024,1.7761450659940934,d7101242
XGB10,12,mape,CV,0.8584081949836895,0.8396024460097365,0.849005320496713,d7101242
RNN16,12,mape,CV,1.0340462179840864,1.4102622285555102,1.2221542232697984,d7101242
LSTM16,12,mape,CV,1.0894179520371274,1.2284948911770255,1.1589564216070765,d7101242
CNNRNN16,12,mape,CV,1.1318120793009419,1.2831591740059327,1.2074856266534373,d7101242
CNNLSTM16,12,mape,CV,0.948810358571812,1.12873762135525,1.038773989963531,d7101242
MLP16,12,mape,CV,1.0888403818283559,1.2809433488599453,1.1848918653441505,d7101242
Linear,1,mae,CV,0.8278403226703448,0.8285731012023467,0.8282067119363458,d7101242
RF10,1,mae,CV,0.7542310241067561,0.7738215099826194,0.7640262670446878,d7101242
SVR-rbf,1,mae,CV,0.7705710411318305,0.7684922777481937,0.7695316594400121,d7101242
SVR-linear,1,mae,CV,0.7828754961416775,0.8370365570333425,0.80995602658751,d7101242
XGB10,1,mae,CV,0.7346342504918711,0.7721578576643251,0.7533960540780982,d7101242
RNN16,1,mae,CV,0.6769760813328313,0.6494276337254854,0.6632018575291583,d7101242
LSTM16,1,mae,CV,0.6494072931277513,0.6457330108825257,0.6475701520051385,d7101242
CNNRNN16,1,mae,CV,0.6180001961570475,0.6375159116815232,0.6277580539192853,d7101242
CNNLSTM16,1,mae,CV,0.6745173275445403,0.6368432860231533,0.6556803067838468,d7101242
MLP16,1,mae,CV,0.6209853046168539,0.579782811860469,0.6003840582386615,d7101242
Linear,2,mae,CV,0.6535302170274675,0.7338790296375377,0.6937046233325026,d7101242
RF10,2,mae,CV,0.7496501110864333,0.7805965343564464,0.7651233227214398,d7101242
SVR-rbf,2,mae,CV,0.7591566538141009,0.7696134490520894,0.7643850514330952,d7101242
SVR-linear,2,mae,CV,0.6961163229186447,0.7481637497452465,0.7221400363319456,d7101242
XGB10,2,mae,CV,0.790734567810164,0.8062294607159799,0.798482014263072,d7101242
RNN16,2,mae,CV,0.733703575380353,0.6898988424880855,0.7118012089342193,d7101242
LSTM16,2,mae,CV,0.7309760025892043,0.730769342360335,0.7308726724747696,d7101242
CNNRNN16,2,mae,CV,0.6795146085873449,0.6883748096264001,0.6839447091068724,d7101242
CNNLSTM16,2,mae,CV,0.7291869644387372,0.6784395365559192,0.7038132504973282,d7101242
MLP16,2,mae,CV,0.7311609366223955,0.7037091187502102,0.7174350276863029,d7101242
Linear,3,mae,CV,0.6432610067027491,0.6135548509295421,0.6284079288161456,d7101242
RF10,3,mae,CV,0.6442705189914382,0.6455155242952608,0.6448930216433495,d7101242
SVR-rbf,3,mae,CV,0.6635028809538734,0.6114560179967039,0.6374794494752887,d7101242
SVR-linear,3,mae,CV,0.6233191279926181,0.5518061353504,0.587562631671509,d7101242
XGB10,3,mae,CV,0.7486283612662037,0.6360400272546274,0.6923341942604155,d7101242
RNN16,3,mae,CV,0.7171969895250013,0.6448933600299404,0.6810451747774708,d7101242
LSTM16,3,mae,CV,0.5151283970442455,0.4878354261717137,0.5014819116079796,d7101242
CNNRNN16,3,mae,CV,0.5243286375371975,0.486585291946386,0.5054569647417917,d7101242
CNNLSTM16,3,mae,CV,0.4755540890732646,0.4691439545060779,0.4723490217896712,d7101242
MLP16,3,mae,CV,0.4806868851682739,0.48969779044665684,0.4851923378074654,d7101242
Linear,4,mae,CV,0.6449382905693767,0.6656400615442111,0.6552891760567938,d7101242
RF10,4,mae,CV,0.698058292258309,0.7402252784370793,0.7191417853476941,d7101242
SVR-rbf,4,mae,CV,0.655643882130342,0.6453045630969766,0.6504742226136593,d7101242
SVR-linear,4,mae,CV,0.5969302112666548,0.6545245897424474,0.6257274005045511,d7101242
XGB10,4,mae,CV,0.7010103449891902,0.7039434402653375,0.7024768926272639,d7101242
RNN16,4,mae,CV,0.6988164946350226,0.6286910265843973,0.6637537606097099,d7101242
LSTM16,4,mae,CV,0.616817246351339,0.5880560664618659,0.6024366564066025,d7101242
CNNRNN16,4,mae,CV,0.5428141576893555,0.5253445062663827,0.5340793319778692,d7101242
CNNLSTM16,4,mae,CV,0.5878757273937846,0.5900535613564551,0.5889646443751199,d7101242
MLP16,4,mae,CV,0.6287282706816482,0.6160849104488134,0.6224065905652307,d7101242
Linear,5,mae,CV,0.6801112279058898,0.6710112508903544,0.6755612393981221,d7101242
RF10,5,mae,CV,0.6985384378015014,0.7143807952810755,0.7064596165412884,d7101242
SVR-rbf,5,mae,CV,0.5456578008482854,0.5417909164180627,0.543724358633174,d7101242
SVR-linear,5,mae,CV,0.4909947317125238,0.505679481596482,0.4983371066545029,d7101242
XGB10,5,mae,CV,0.6372455222321485,0.6119767288884469,0.6246111255602977,d7101242
RNN16,5,mae,CV,0.5388405045465623,0.484763747477615,0.5118021260120886,d7101242
LSTM16,5,mae,CV,0.4611579225051444,0.4579768842606319,0.45956740338288815,d7101242
CNNRNN16,5,mae,CV,0.4254196921534925,0.4423939933413589,0.43390684274742575,d7101242
CNNLSTM16,5,mae,CV,0.5049322311865752,0.5024346083284088,0.503683419757492,d7101242
MLP16,5,mae,CV,0.4327766235856634,0.43600053309901626,0.4343885783423398,d7101242
Linear,6,mae,CV,0.744885211372095,0.7607342030075408,0.7528097071898179,d7101242
RF10,6,mae,CV,0.8798519124471657,0.7880629404497348,0.8339574264484502,d7101242
SVR-rbf,6,mae,CV,0.7156794406972178,0.6921012406627886,0.7038903406800032,d7101242
SVR-linear,6,mae,CV,0.6324064802335864,0.6462780736431204,0.6393422769383534,d7101242
XGB10,6,mae,CV,0.7654809606535725,0.795589293346568,0.7805351270000702,d7101242
RNN16,6,mae,CV,0.6532040532962924,0.6547576576660987,0.6539808554811956,d7101242
LSTM16,6,mae,CV,0.5339229322994187,0.5300533022511347,0.5319881172752767,d7101242
CNNRNN16,6,mae,CV,0.5035027736610159,0.4881094977573386,0.49580613570917725,d7101242
CNNLSTM16,6,mae,CV,0.6682989656042065,0.6148432729353286,0.6415711192697675,d7101242
MLP16,6,mae,CV,0.48464374044272984,0.47515519994567534,0.4798994701942026,d7101242
Linear,7,mae,CV,0.830252937924346,0.8071571776988515,0.8187050578115987,d7101242
RF10,7,mae,CV,0.7780599248551996,0.7467393158172715,0.7623996203362355,d7101242
SVR-rbf,7,mae,CV,0.7132074071378807,0.649612261812006,0.6814098344749433,d7101242
SVR-linear,7,mae,CV,0.9612531918597149,0.8439867443056549,0.902619968082685,d7101242
XGB10,7,mae,CV,0.7201493003541894,0.6447855068947657,0.6824674036244776,d7101242
RNN16,7,mae,CV,0.6202203825856127,0.5267971834420985,0.5735087830138557,d7101242
LSTM16,7,mae,CV,0.5281689522281363,0.4716024905647235,0.4998857213964299,d7101242
CNNRNN16,7,mae,CV,0.5333941826466634,0.49920833095364514,0.5163012568001543,d7101242
CNNLSTM16,7,mae,CV,0.5356042356336496,0.5211572865204376,0.5283807610770436,d7101242
MLP16,7,mae,CV,0.6259137773721876,0.5714062533737821,0.5986600153729849,d7101242
Linear,8,mae,CV,0.7753542490474555,0.7848236007733366,0.780088924910396,d7101242
RF10,8,mae,CV,0.780967810886941,0.7986847049328695,0.7898262579099052,d7101242
SVR-rbf,8,mae,CV,0.6381585372755164,0.6350717695550523,0.6366151534152844,d7101242
SVR-linear,8,mae,CV,0.6892929903540083,0.6844314301568367,0.6868622102554225,d7101242
XGB10,8,mae,CV,0.7536475576204751,0.7212880527240125,0.7374678051722439,d7101242
RNN16,8,mae,CV,0.5841600702049481,0.5783922261957939,0.581276148200371,d7101242
LSTM16,8,mae,CV,0.644810424330069,0.5876426300993189,0.616226527214694,d7101242
CNNRNN16,8,mae,CV,0.5847678104212295,0.5731474558336952,0.5789576331274624,d7101242
CNNLSTM16,8,mae,CV,0.5918666426080839,0.5772081794556817,0.5845374110318828,d7101242
MLP16,8,mae,CV,0.5974886933513182,0.6206198769198072,0.6090542851355627,d7101242
Linear,9,mae,CV,0.8073719113821418,0.8242015708723447,0.8157867411272433,d7101242
RF10,9,mae,CV,0.8286736444637854,0.7006780109982892,0.7646758277310373,d7101242
SVR-rbf,9,mae,CV,0.7432307111917822,0.681389419394383,0.7123100652930826,d7101242
SVR-linear,9,mae,CV,0.7728322522634337,0.7552621947069403,0.7640472234851869,d7101242
XGB10,9,mae,CV,0.708859164167422,0.6684652087372429,0.6886621864523325,d7101242
RNN16,9,mae,CV,0.6619489478411604,0.5619999614701296,0.611974454655645,d7101242
LSTM16,9,mae,CV,0.6871619445324686,0.6325866127939379,0.6598742786632033,d7101242
CNNRNN16,9,mae,CV,0.6078284486456103,0.5489993959946766,0.5784139223201434,d7101242
CNNLSTM16,9,mae,CV,0.6404274394074432,0.6078375833869686,0.6241325113972058,d7101242
MLP16,9,mae,CV,0.579245947446635,0.5475516432442993,0.5633987953454671,d7101242
Linear,10,mae,CV,0.7814567150490859,0.8034874077270544,0.7924720613880701,d7101242
RF10,10,mae,CV,0.704730381827533,0.687289713875984,0.6960100478517586,d7101242
SVR-rbf,10,mae,CV,0.6987733515130701,0.6955605380070903,0.6971669447600801,d7101242
SVR-linear,10,mae,CV,0.808474186129964,0.8323245680962588,0.8203993771131114,d7101242
XGB10,10,mae,CV,0.6948254627684791,0.7319939851464705,0.7134097239574748,d7101242
RNN16,10,mae,CV,0.5750912139094865,0.5212115574284887,0.5481513856689876,d7101242
LSTM16,10,mae,CV,0.5824416614730843,0.5533399277706458,0.567890794621865,d7101242
CNNRNN16,10,mae,CV,0.5920185355464918,0.5790098968814521,0.5855142162139719,d7101242
CNNLSTM16,10,mae,CV,0.632735646775996,0.6201117193330089,0.6264236830545025,d7101242
