model,season,metric,stage,HWD,HWM,HWA,Average,id_data
LSTM16,12,r2,TSCV,0.3179667997445295,0.39675404792273605,0.23805556536471714,0.3175921376773276,50a3f070
CNNRNN16,12,r2,TSCV,0.15429538312054078,0.12698473947721048,0.14436667879121,0.14188226712965377,50a3f070
CNNLSTM16,12,r2,TSCV,-0.16189946828186486,-0.41972169087504285,-0.7265240113156709,-0.4360483901575262,50a3f070
MLP16,12,r2,TSCV,0.015422049722993936,-0.040329882867095615,0.08633593303294278,0.020476033296280366,50a3f070
Linear,1,mape,TSCV,31.827320491211538,6.42529679903191,4.834578794826381,14.362398695023279,50a3f070
RF10,1,mape,TSCV,6.237081651007108,2.3316818288141663,1.5117756531269855,3.3601797109827536,50a3f070
SVR-rbf,1,mape,TSCV,5.863767672670188,1.8221462357922453,1.708713112611562,3.1315423403579987,50a3f070
SVR-linear,1,mape,TSCV,6.139271234006875,2.704720378712367,1.6832365190593885,3.50907604392621,50a3f070
XGB10,1,mape,TSCV,5.831050602910368,1.847591996240165,2.1193394921264845,3.2659940304256723,50a3f070
RNN16,1,mape,TSCV,3.6165935127331297,1.4739007725943931,1.5644014420551244,2.2182985757942157,50a3f070
LSTM16,1,mape,TSCV,4.485563497207021,0.9260949985296165,1.3773694431767707,2.263009312971136,50a3f070
CNNRNN16,1,mape,TSCV,4.1885023843148685,0.9990258875164952,0.9325267049172762,2.04001832558288,50a3f070
CNNLSTM16,1,mape,TSCV,3.6512858844856253,1.6167950742393922,1.9952946211226996,2.421125193282572,50a3f070
MLP16,1,mape,TSCV,1.7740724740803933,0.9846659525978043,2.7039725569706916,1.8209036612162965,50a3f070
Linear,2,mape,TSCV,3.799638453437195,4.227782508439586,5.511655005664669,4.513025322513816,50a3f070
RF10,2,mape,TSCV,1.5065840406068691,1.2222858581277807,2.216229683390721,1.6483665273751236,50a3f070
SVR-rbf,2,mape,TSCV,1.789594873805389,1.4854908679025878,2.7232448047157587,1.9994435154745787,50a3f070
SVR-linear,2,mape,TSCV,1.5565507368975697,2.259013142802397,4.134747525540109,2.650103801746692,50a3f070
XGB10,2,mape,TSCV,1.6066916227808465,1.494130112877929,2.475938905505405,1.8589202137213936,50a3f070
RNN16,2,mape,TSCV,1.4833406817544004,1.2810443605392423,1.6144916247454044,1.4596255556796824,50a3f070
LSTM16,2,mape,TSCV,1.2302496292561078,0.9408760080940691,1.4022470552086561,1.1911242308529444,50a3f070
CNNRNN16,2,mape,TSCV,0.9978909711404269,0.9636800141247617,1.0351824689979838,0.9989178180877242,50a3f070
CNNLSTM16,2,mape,TSCV,1.3666070118282732,1.4024026632075084,1.0402996458350255,1.2697697736236024,50a3f070
MLP16,2,mape,TSCV,1.6855233553604745,1.077031760876992,2.2720760234818362,1.6782103799064343,50a3f070
Linear,3,mape,TSCV,4.580014670492619,3.087049946442672,16.300871389598353,7.989312002177882,50a3f070
RF10,3,mape,TSCV,2.593470485736448,4.146907463825928,6.617802316907717,4.452726755490031,50a3f070
SVR-rbf,3,mape,TSCV,2.0044772313476096,3.927289105388084,6.365219898542528,4.098995411759407,50a3f070
SVR-linear,3,mape,TSCV,3.331578657490992,4.011702131471056,14.894226784246198,7.41250252440275,50a3f070
XGB10,3,mape,TSCV,2.385025682613827,3.533907490175844,5.566359435240033,3.8284308693432347,50a3f070
RNN16,3,mape,TSCV,1.5730267587733657,5.950512118208948,5.695195534714532,4.406244803898949,50a3f070
LSTM16,3,mape,TSCV,1.1451197459281237,1.8751917877589475,3.0014838538354724,2.007265129174181,50a3f070
CNNRNN16,3,mape,TSCV,0.9848399857510148,1.133719470674613,1.3408682819798914,1.1531425794685064,50a3f070
CNNLSTM16,3,mape,TSCV,1.4868170487118275,5.692387282322537,5.032175959789773,4.070460096941379,50a3f070
MLP16,3,mape,TSCV,1.2078715638575035,1.9826514615160495,4.425083681408589,2.5385355689273807,50a3f070
Linear,4,mape,TSCV,4.8535165552642345,3.2023782664478833,3.128284747689444,3.728059856467187,50a3f070
RF10,4,mape,TSCV,1.5401094513922686,1.5294969335833601,1.1785167137902544,1.416041032921961,50a3f070
SVR-rbf,4,mape,TSCV,2.201638633522167,1.399334061506309,1.1656426809292828,1.5888717919859197,50a3f070
SVR-linear,4,mape,TSCV,2.7138585816224055,2.3957045249620488,2.0522060738985197,2.3872563934943245,50a3f070
XGB10,4,mape,TSCV,1.0311766161261489,1.1227837318400835,1.1585610618087445,1.1041738032583257,50a3f070
RNN16,4,mape,TSCV,2.435717366988283,2.024124043670263,1.2671738065707419,1.909005072409763,50a3f070
LSTM16,4,mape,TSCV,1.599235512343697,1.1356209551577858,1.134628461910973,1.2898283098041519,50a3f070
CNNRNN16,4,mape,TSCV,0.9884260193704155,1.0018803627020805,1.0401711110213052,1.0101591643646004,50a3f070
CNNLSTM16,4,mape,TSCV,1.515856552185047,1.6858729620698314,1.3494459242848484,1.517058479513242,50a3f070
MLP16,4,mape,TSCV,1.4900009083585553,1.1342129192427683,0.8571569670878083,1.160456931563044,50a3f070
Linear,5,mape,TSCV,8.374665615108942,48.16616989863482,12.131238582733506,22.89069136549242,50a3f070
RF10,5,mape,TSCV,2.9611837852063694,9.275529548096452,2.480922449285104,4.9058785941959755,50a3f070
SVR-rbf,5,mape,TSCV,2.2101939073678247,25.769334441617673,2.9702386225510122,10.31658899051217,50a3f070
SVR-linear,5,mape,TSCV,4.748521570517661,37.76086981138947,5.035387638487196,15.848259673464774,50a3f070
XGB10,5,mape,TSCV,2.3353490049194843,24.868274936738636,1.8350456713654504,9.679556537674523,50a3f070
RNN16,5,mape,TSCV,3.092233135015796,6.351553086698502,2.8648144240675775,4.102866881927292,50a3f070
LSTM16,5,mape,TSCV,1.8038836287143636,6.394873478576727,3.249949925810604,3.816235677700565,50a3f070
CNNRNN16,5,mape,TSCV,0.9607894403821262,24.587588000567234,1.8000609512817658,9.116146130743708,50a3f070
CNNLSTM16,5,mape,TSCV,3.290166483634848,28.912262922080306,3.5486143654106397,11.917014590375265,50a3f070
MLP16,5,mape,TSCV,1.068529765229992,30.488061131120443,3.58580217942543,11.714131025258622,50a3f070
Linear,6,mape,TSCV,7.638863468268509,3.3493226451159868,2.53463412341836,4.507606745600952,50a3f070
RF10,6,mape,TSCV,1.4386450605951229,1.9267303504987903,1.1529027905654137,1.506092733886442,50a3f070
SVR-rbf,6,mape,TSCV,0.9767978037224294,0.705041574832626,0.699929317125364,0.7939228985601398,50a3f070
SVR-linear,6,mape,TSCV,1.811811999528486,3.2387100191127742,1.591702199198852,2.2140747392800373,50a3f070
XGB10,6,mape,TSCV,1.0796565329822299,2.8386411532834166,1.18757346471999,1.7019570503285457,50a3f070
RNN16,6,mape,TSCV,1.084199052395445,1.3048058559441102,0.7473644069753059,1.0454564384382872,50a3f070
LSTM16,6,mape,TSCV,0.7508460554174327,1.1097943081748036,0.7213642599458439,0.8606682078460267,50a3f070
CNNRNN16,6,mape,TSCV,0.7232692092590978,1.17855471052374,0.6407177398309163,0.8475138865379179,50a3f070
CNNLSTM16,6,mape,TSCV,1.0687494831409907,1.4475552282043855,0.8539164355423874,1.1234070489625878,50a3f070
MLP16,6,mape,TSCV,0.9682944227735987,1.5601269344577708,0.6784705903496122,1.0689639825269939,50a3f070
Linear,7,mape,TSCV,11.423591458926147,3.5948555197760457,3.4344831559248945,6.150976711542363,50a3f070
RF10,7,mape,TSCV,2.714496174811526,1.5046597300036564,1.3545323880765854,1.8578960976305894,50a3f070
SVR-rbf,7,mape,TSCV,2.1679951562590976,1.0372939937475465,0.9652628682192773,1.390184006075307,50a3f070
SVR-linear,7,mape,TSCV,6.1394099971493015,2.203759159745154,2.257578520039133,3.533582558977862,50a3f070
XGB10,7,mape,TSCV,2.5017168435229493,1.5605373342600206,1.2374486903213957,1.766567622701455,50a3f070
