model,season,Bounds,I_w,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,925.927490234375,925.927490234375,925.927490234375,925.927490234375,925.927490234375,925.927490234375,978f49d7
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,1353.4576416015625,1353.4576416015625,1353.4576416015625,1353.4576416015625,1353.4576416015625,1353.4576416015625,978f49d7
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,34.74031430725713,37.62616429474703,31.68562539464231,32.77047774674299,33.99104554239333,34.162725457156554,978f49d7
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,173.63750126297785,173.63750126297785,173.63750126297785,173.63750126297785,173.63750126297785,173.63750126297785,978f49d7
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,155.86937632591895,155.86937632591895,155.86937632591895,155.86937632591895,155.86937632591895,155.86937632591895,978f49d7
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,166.41027064520807,166.41027064520807,166.41027064520807,166.41027064520807,166.41027064520807,166.41027064520807,978f49d7
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,163.86074901267767,163.86074901267767,163.86074901267767,163.86074901267767,163.86074901267764,163.86074901267767,978f49d7
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,53.29176712457726,59.8667215963278,46.37381397016709,47.983315789358514,49.93783080070369,51.49068985622688,978f49d7
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,243.33244383070206,243.33244383070206,243.33244383070206,243.33244383070206,243.33244383070203,243.33244383070206,978f49d7
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,247.9028335571289,247.9028335571289,247.9028335571289,247.9028335571289,247.9028335571289,247.9028335571289,978f49d7
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,249.97101957533096,249.97101957533096,249.97101957533096,249.97101957533096,249.97101957533093,249.97101957533096,978f49d7
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,257.629544406467,257.629544406467,257.629544406467,257.629544406467,257.629544406467,257.629544406467,978f49d7
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.04140679406163961,0.03499753587719967,-0.059801721843886435,0.053860521367339875,0.009921559464975638,0.01607693778545367,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.08074599363511326,-0.017392344064884657,-0.06871475608044242,-0.08990910280682196,-0.005166066764734634,-0.020087255216354082,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.06999223872366278,0.02841982176794311,-0.07053404188858381,-0.06451208346026172,0.00262606212215577,-0.006801600547016773,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.16534991670382537,0.11370237489664348,0.06547472512678909,0.06018338579266913,0.030333053315396596,0.08700869116706474,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.15045268254526656,0.023025950099571757,-0.20951165466135424,-0.09196076986725954,-0.11905260207660362,-0.049409278792075816,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.3444073978088913,2.0335682306831457,0.9931854761080533,1.9898182168589504,1.253551154105352,1.5229060951128788,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.5592556514606373,3.5790995484735766,1.3613207341331248,2.5099376605333643,1.4512587969256472,2.09217447830527,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.7550112504375635,4.123618782685968,1.3728061273755177,3.0134239004340246,1.7980967449994374,2.4125913611865024,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,2.020397053068316,5.348908487910632,1.3291164294333049,2.864831063639741,2.088692380645572,2.7303890829395128,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.5413766173017736,4.048795620298411,1.3986886122165265,5.902097894800062,2.3939060828646666,3.056972965496288,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7806514819167596,0.7378231125560961,0.7430114634168004,0.782732816936799,0.787636241624464,0.7663710232901838,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7742100984472582,0.8123022711830228,0.7627292623761932,0.9004026811032235,0.8463375822030365,0.8191963790625467,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.8210111957897291,0.7902212456042553,0.7426670351246787,0.8942589942500806,0.8486391421823944,0.8193595225902277,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7713828521147489,0.7477343631547259,0.6963846375550087,0.8116227070076262,0.8470654186671385,0.7748379956998497,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7615081248260264,0.7456224322311932,0.7590191403415772,0.8698602952357304,0.8689868792366777,0.800999374374241,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.7050417593523282,0.7084232393940084,0.6922157103824733,0.6623103014749454,0.6949831813303393,0.692594838386819,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.22957903482514097,0.22754234967583487,0.1874586497713664,0.11277272491976242,0.12324644137404794,0.1761198401132305,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.5220353826691162,0.529056246558357,0.4609030440651334,0.4026695151307579,0.42998397663581867,0.4689296330118367,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.6042862300034477,0.5997090794256031,0.5890049967370641,0.5036624928376714,0.5318303476575081,0.5656986293322589,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.6366116932926236,0.6749114984884197,0.599745412310226,0.5344597188063669,0.588212633604579,0.606788191300443,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,0.7507743985117649,1.127744980376842,0.838408742320427,1.3799663183420037,2.1192921861993996,1.2432373251500874,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.4173767427258919,3.2783219150185774,1.7823251873125379,2.3272375267994083,3.7843672919477114,2.5179257327608253,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.2172307125672277,2.6352198371035875,1.4077422704032998,1.8764583343715098,2.853571213925514,1.9980444736742278,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.2122785145060844,3.1483721692746793,1.3821265863000833,1.8495382104911113,2.104051250316094,1.9392733461776104,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,0.8909626826847129,1.5231092252240725,1.111696579459556,1.4038746013164694,1.3428551860508278,1.254499654947128,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.43820644654281987,0.43493558579802144,0.4582509961418839,0.4861157127092804,0.4592879893343459,0.4553593461052703,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6770087301271944,0.6646739549633677,0.7222472609963727,0.747635963369837,0.749619109614952,0.7122370038143447,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5234846320509091,0.5058075911575709,0.5872802450997056,0.6060307674484195,0.594793962091465,0.563479439569614,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.4763127847357946,0.46851454073999327,0.5036840990618865,0.5470509688722416,0.5297732115620004,0.5050671209943832,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.4700416808664705,0.4292816551696976,0.5044826092829587,0.5409285784331879,0.508610937292218,0.4906690922089065,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.09724448362812448,0.060800884562289256,0.06025095751783796,0.07241477436027745,0.12383965780821157,0.08291015157534813,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.04359735734752948,0.047032280148428196,-0.03494389368335108,-0.06595385759867499,0.021029960306907198,0.0021523693041677608,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.09342452721971266,0.10540247165100003,0.06678742989522574,0.00990410598586362,0.052270960997239706,0.06555789914980835,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.031586472487603226,-0.020685272770532805,-0.023133486250977008,-0.05519720545555742,-0.06976755558679548,-0.0274394095152519,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.035926431411025035,0.016590442454397076,0.03824674277014208,-0.012146496504837111,0.0018451888006873734,0.016092461786282895,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.343588188438507,2.391476357997777,1.5011741142827297,2.2092142420303515,2.6672542804375396,2.0225414366373813,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.4265246457930059,2.8938287768410733,1.7696749349473069,2.3115880891916856,2.5846283370554333,2.197248956765701,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.4189881301746126,2.39080610796916,1.528290242753918,2.06763451002522,2.15860536449691,1.9128648710839642,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.5998899547895715,3.1244588663283865,1.8546824977959404,2.4264359611377055,3.3809007715141637,2.4772736103131536,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.3334374071064836,1.9827822854205506,1.496363549481933,1.7786957279426572,2.190408344265145,1.756337462843354,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.7268097304884453,0.7193063111132905,0.7559724808904381,0.7717472240766674,0.7475924703402413,0.7442856433818166,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.7649454467782943,0.7484580326491153,0.8056221521312945,0.8359056507014462,0.7932724687007607,0.7896407501921822,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.7365654804796031,0.7168786384970073,0.7705349890363808,0.801808138021763,0.78208701305155,0.7615748518172609,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.7612471372666285,0.7546003650648838,0.7976353333389911,0.8178135384820429,0.8251742299053645,0.7912941208115821,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.7689758526717696,0.7337150512967255,0.7814623692244347,0.8184129673573005,0.7957524994528029,0.7796637480006066,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.10044903778829617,0.09269419799706004,0.0942149748842553,0.04025176425449482,0.06258308488697116,0.0780386119622155,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.14528034101590143,0.10601364479350535,0.06879089505957409,-0.034944101520462914,0.0401891073014853,0.06506597733000065,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.12503211517722493,0.1203700990077235,0.05937734873174795,0.03029265956130229,0.07891844397029679,0.0827981332896591,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.1641886105787799,0.13201992502056306,0.10921234191368173,0.04693262929959065,0.04637709390247922,0.09974612014301891,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.13309819212785878,0.11026361980492914,0.010039080274429766,0.008396034082637352,0.025996947044086373,0.05755877466678829,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.230799823041704,1.9186197478082414,1.1188319204973105,1.8788943844614745,1.6490018810525082,1.5592295513722478,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.3790522522105553,3.086616355555166,1.6194164584674242,1.9270240814405737,2.2949074485807444,2.0614033192508927,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.292716297313775,2.220677390987466,1.3051112394318711,1.8440789520776255,1.8390750202823638,1.7003317800186202,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.4357204098273988,2.687733818645729,1.4292644779605643,1.6028567566763017,1.7342255075052946,1.7779601941230578,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.2278230697886747,2.2202409971007393,1.477355008515679,2.5684743089955147,2.4944359358731027,1.997665864054742,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7847704796541521,0.7476154894958145,0.7490335211083639,0.7898445216378414,0.7846773966431789,0.7711882817078701,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7690892553491864,0.7723672827537812,0.7809867315210595,0.8368533398848416,0.8151547012108229,0.7948902621439383,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7754585190207012,0.7601570056972874,0.8032121985023564,0.8126657773842308,0.7894803118796514,0.7881947624968454,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7587845218148954,0.7450135475409086,0.7488810926120291,0.7772566282748925,0.796811688935167,0.7653494958355785,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7841575839593835,0.7618207799182009,0.8120791025732781,0.8260035057644364,0.812461247649177,0.7993044439728952,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,51.089570472934696,49.925791114195576,36.79277591037073,50.011846085259926,52.93567098514908,48.151130913582,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,226.3851776123047,226.3851776123047,226.3851776123047,226.3851776123047,226.3851776123047,226.3851776123047,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,226.09478759765625,226.09478759765625,226.09478759765625,226.09478759765625,226.09478759765625,226.09478759765625,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,195.51708984375,195.51708984375,195.51708984375,195.51708984375,195.51708984375,195.51708984375,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,215.7631378173828,215.7631378173828,215.7631378173828,215.7631378173828,215.7631378173828,215.7631378173828,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,78.91490777166935,81.44163404490854,85.06563099809216,89.27447636159211,80.81581353343596,83.10249254193963,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,1120.48095703125,1120.48095703125,1120.48095703125,1120.48095703125,1120.48095703125,1120.48095703125,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,711.88916015625,711.88916015625,711.88916015625,711.88916015625,711.88916015625,711.88916015625,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,555.74169921875,555.74169921875,555.74169921875,555.74169921875,555.74169921875,555.74169921875,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,516.7299194335938,516.7299194335938,516.7299194335938,516.7299194335938,516.7299194335938,516.7299194335938,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,31.0764134332248,32.680896901606395,31.09937829300589,32.72823346564505,30.364401028077452,31.589864624311918,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,152.45980943833558,152.45980943833558,152.45980943833558,152.45980943833558,152.4598094383356,152.45980943833558,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,151.0658580611041,151.0658580611041,151.0658580611041,151.0658580611041,151.06585806110414,151.0658580611041,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,157.4975273600504,157.4975273600504,157.4975273600504,157.4975273600504,157.4975273600504,157.4975273600504,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,157.608279266302,157.608279266302,157.608279266302,157.608279266302,157.60827926630202,157.608279266302,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,50.82381485787586,56.649102171018846,44.34209031498082,47.524607115823656,47.59074245288053,49.386071382515944,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,228.0772457546658,228.0772457546658,228.0772457546658,228.0772457546658,228.0772457546658,228.07724575466582,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,231.54133266872827,231.54133266872827,231.54133266872827,231.54133266872827,231.54133266872833,231.54133266872827,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,217.3538024902344,217.3538024902344,217.3538024902344,217.3538024902344,217.3538024902344,217.3538024902344,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,232.75481211344402,232.75481211344402,232.75481211344402,232.75481211344402,232.75481211344402,232.75481211344405,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.03111397660921933,0.07105923514245316,-0.0402252184661136,0.02495316203071818,0.0662805037232902,0.030636331807913454,1b939ac5
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,-0.14799227880492283,-0.0900888876383601,-0.1818449566228788,-0.14712350409073927,-0.12821108081740373,-0.13905214159486096,1b939ac5
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.18786630991312048,0.08288044200991107,-0.07194328528146587,0.03859551057868771,-0.005062093587336447,0.04646737672658339,1b939ac5
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.02267368319082752,-0.09061646799690948,-0.2880809731883045,-0.13380543813756995,-0.0969767551337517,-0.11736119025314162,1b939ac5
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.02150890218799606,0.03639566562979757,-0.017612505449360327,-0.024749250852875715,-0.08822295123982249,-0.01453602794485298,1b939ac5
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.4007892761013025,1.6452099493153434,0.9769873149219634,2.2876210784050484,1.1406478930041222,1.490251102349556,1b939ac5
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.7904939664254949,2.3213912122795946,1.5760112076570576,2.855648925513755,1.5226250926535456,2.0132340809058893,1b939ac5
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.6813236902974384,3.493295229578989,1.742820165947244,3.4933535319327,1.8996028301873944,2.462079089588753,1b939ac5
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.6806265916253014,2.656090726365752,1.686546170160569,2.5404422094129093,1.7385780599093148,2.0604567514947694,1b939ac5
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.3595319494285325,1.4998169304988507,1.2244478988355163,1.645427838230764,1.843479824440847,1.514540888286902,1b939ac5
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7954135217180565,0.7387109627371372,0.7132531346866949,0.7871000132795279,0.7661112865626672,0.7601177837968167,1b939ac5
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.880295126547632,0.8508399508554284,0.8164240589397355,0.9145092859101251,0.8980323301645599,0.8720201504834961,1b939ac5
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.6946491518932373,0.7192181340237952,0.7383523684607639,0.7871033528011867,0.7968160450477416,0.7472278104453449,1b939ac5
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.8310795682471411,0.8419178641872697,0.8346801670712705,0.9085984572614053,0.8955215620620992,0.8623595237658371,1b939ac5
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7977193415480571,0.7877452917044636,0.7549837413252277,0.8327494520521099,0.8990059373565047,0.8144407527972725,1b939ac5
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.70640046775921,0.727655781342351,0.6988606675496796,0.6678066363248784,0.6802847049197079,0.6962016515791654,1b939ac5
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.20367336061731212,0.21115152190050313,0.1690862948383558,0.08417191836529614,0.14937789411025226,0.1634921979663439,1b939ac5
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.7304937377094484,0.7562614394551059,0.6870870385139902,0.6360847495679962,0.6719341524681249,0.696372223542933,1b939ac5
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.3491382421961682,0.32748568586489013,0.34746798966469716,0.224497167711745,0.2812025669825585,0.30595833048401183,1b939ac5
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.20227719699597202,0.19995128469213552,-0.05422245095495293,-0.08862062638709234,0.11918754419429367,0.07571458970807118,1b939ac5
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,0.7485708324695669,1.1941770055767538,0.8143487018891671,1.3929380817176455,1.9510701969622417,1.220220963723075,1b939ac5
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.40817345379099,2.941813959061753,1.757556128009658,2.2552661697821867,3.7702444922630116,2.4266108405815197,1b939ac5
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.0009810697370667,1.96638032924013,1.1055886456611164,1.4744568017879105,3.1381281165353005,1.7371069925923048,1b939ac5
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.4674952765034632,3.9483056387969264,1.7702755390977758,2.5980339554781735,3.480818766315494,2.6529858352383666,1b939ac5
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.3945583019201908,2.8713888666113685,1.4705974802217043,1.9042491433997253,3.9479177388425217,2.317742306199102,1b939ac5
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.4388457463653221,0.41547582786738513,0.45083795147934147,0.4795997744948408,0.47172651890851464,0.4512971638230808,1b939ac5
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6972483877464534,0.6778250474502282,0.7284362949107074,0.7639358393918055,0.7211259563459351,0.7177143051690259,1b939ac5
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.3994656636545492,0.36816662429833313,0.4418551245203248,0.45952506387478076,0.4411207521464484,0.4220266456988872,1b939ac5
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6188677861435448,0.6210716885204265,0.6486607186079711,0.6966352206786134,0.6668647979611255,0.6504200423823363,1b939ac5
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.721914553016528,0.7132458259588116,0.859492218074763,0.8615168807239445,0.7647304778106613,0.7841799911169416,1b939ac5
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.10743214924767201,0.08680190027224696,0.05712347966329463,0.08650244389128678,0.09176278913884298,0.08592455244266865,1b939ac5
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.02732242261109108,0.015172565078132735,-0.005235450710074661,-0.02248695853317899,0.005238611895371035,-0.006926730976168191,1b939ac5
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.1293032906596558,0.09396509790894716,0.10724875799290781,0.05785857042462183,0.06884408676837399,0.09144396075090132,1b939ac5
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.05744783210506446,-0.16524433648451786,-0.09823411444981495,-0.11173742211733997,-0.04798291252342609,-0.09612932353603267,1b939ac5
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.020298554065789447,0.03782943818579808,0.02666903019141203,-0.013187540178655258,-0.003816487725397187,0.013558598907789422,1b939ac5
